video_id,theme,subtopic,confidence
SHGATryDWEk,creative_tool,image_art,high
-NTUgYeH4rk,creative_tool,video_gen,high
Z8mOueweFyE,creative_tool,video_gen,high
hsARhucTXoQ,creative_tool,image_art,high
2D0fyBCv7k0,creative_tool,video_gen,high
sG2tC5S_AN4,creative_tool,image_art,high
ebeNxg7c2jk,creative_tool,image_art,high
xFWI1vL_MNE,creative_tool,video_gen,high
cyosF-tt41s,creative_tool,other,low
WEpkziYHFlA,creative_tool,design_build,high
KMd8wH1bQsY,creative_tool,video_gen,high
VS3ZtOGFCdM,creative_tool,image_art,high
nDgTbKsGWeY,creative_tool,image_art,high
BPKNCYe45Qo,creative_tool,image_art,high
kpvESEM_an4,creative_tool,image_art,high
EO2aO4jkY8g,creative_tool,image_art,high
XZ5Crku482Y,creative_tool,video_gen,high
J4ShaFQNorY,creative_tool,image_art,high
QsxVa1Z8Fz4,creative_tool,image_art,high
JpTuVaa0aZg,creative_tool,image_art,high
EZzX9knLl3s,creative_tool,image_art,high
bVdqfCH3HNM,creative_tool,image_art,high
Hnr3eu_CAIk,creative_tool,image_art,high
wsBYIF0FwQY,creative_tool,image_art,medium
gTql0KWykaI,creative_tool,image_art,high
aKIbX-ed5s8,creative_tool,image_art,high
OYefVd2jvEc,creative_tool,video_gen,high
MmKZBpxFTAk,creative_tool,video_gen,high
tnveu7RPv0M,creative_tool,music_suno,high
Z_3c0ovmCek,creative_tool,design_build,high
uwKBD_W4iv8,creative_tool,video_gen,high
VNZocdD834c,creative_tool,image_art,high
J9LGKF068P8,creative_tool,image_art,medium
hCXt-YBpces,creative_tool,image_art,high
l_he2R1Ca0c,creative_tool,image_art,high
T26TWCWnTkU,creative_tool,image_art,medium
rhpkoKlUFHw,synthetic_media_play,other,high
glkLyJI_hm8,creative_tool,image_art,high
7bxlpnnjA6w,creative_tool,image_art,high
9N20hlvJ4m0,creative_tool,image_art,high
Xu_EblrDh48,creative_tool,image_art,high
WuYjKmlpi38,creative_tool,video_gen,high
5Lgo11yfxKs,creative_tool,image_art,high
e1pNijcQo-I,creative_tool,music_suno,medium
MfsQNSJTmn4,creative_tool,design_build,high
yXxpzXEXqZ4,creative_tool,image_art,high
G4WeY9by_Dw,creative_tool,video_gen,high
Vc2vRzUvfI0,creative_tool,image_art,medium
flY3jFlAf7A,synthetic_media_play,funny_skit,medium
KkwBNQEIsgw,creative_tool,video_gen,high
dX5fowJ5kbM,creative_tool,image_art,high
hxcH1Zklf6w,creative_tool,image_art,high
zTB5nGX6FXg,creative_tool,image_art,high
_vVTHPBh9lE,creative_tool,image_art,high
ly-kpL3PV4c,creative_tool,image_art,high
m2paShyOvAw,creative_tool,image_art,high
T58uS4NFfNo,synthetic_media_play,animation,medium
Trfk8LZLAKw,creative_tool,other,low
GnDConVF998,creative_tool,video_gen,high
vUf_SaRYKHs,creative_tool,design_build,high
Qs6gu7KEdPo,creative_tool,image_art,high
tark8E868yM,creative_tool,video_gen,high
6w2Ek6QxC90,creative_tool,image_art,high
-KvmzBQl0Dg,creative_tool,video_gen,high
ns5jQvVTyKY,creative_tool,music_suno,high
w958sVMaors,creative_tool,video_gen,high
-nE-lMPezP4,creative_tool,video_gen,high
07t1fkApacM,creative_tool,video_gen,high
GL7eBnV3wK4,creative_tool,design_build,high
ufjeIfPmkxc,creative_tool,image_art,high
swBwePNELTk,creative_tool,video_gen,high
D0BomvkEmIc,creative_tool,video_gen,high
pcgl8hEZfzU,creative_tool,video_gen,high
gt3rAcN5Au8,creative_tool,design_build,high
g_zBow3ZeSw,creative_tool,video_gen,high
EYXncyzuXdc,creative_tool,video_gen,high
Nstd9nD5y10,creative_tool,image_art,high
vRkbLvAnSa4,creative_tool,image_art,medium
V7u0AolGdeM,creative_tool,video_gen,high
KrsbWt1_hYk,creative_tool,video_gen,high
EXfzpwDyWj8,creative_tool,design_build,medium
8gu3PJW9a04,creative_tool,image_art,high
XN-5o8rwwJ4,creative_tool,image_art,medium
a3Ek0CvcOew,creative_tool,video_gen,high
9hU84K-GhyI,creative_tool,image_art,high
1BF3E02y-A4,creative_tool,music_suno,high
6bOklwBi8Ek,creative_tool,image_art,high
kSAZgDgJZxM,creative_tool,image_art,high
4WGL5pYtSmg,creative_tool,video_gen,medium
-gxmmKPXo4o,creative_tool,video_gen,high
_AvSaWeS3r4,creative_tool,image_art,high
YbShmASIom4,creative_tool,video_gen,high
-FG_HJCvQHY,creative_tool,video_gen,high
vWJeurwPpYA,creative_tool,design_build,high
r1-1Dfyvrt4,creative_tool,design_build,high
u_v9Gbw6kcU,creative_tool,pro_ai_identity,high
3EeluLB8mAM,creative_tool,image_art,high
28z0mAxIDQw,creative_tool,video_gen,medium
6Xr47FvVJVo,career_productivity,vibe_coding,high
rGs1W5r31NY,creative_tool,image_art,low
dJOU1AD-cU8,career_productivity,vibe_coding,high
7LWnV3CI9I4,creative_tool,image_art,high
Qv46TauYdDI,career_productivity,tool_roundup,high
m6cMChpRIgM,career_productivity,vibe_coding,high
Fu5KIG2Jm1g,career_productivity,vibe_coding,high
XOtHjA8THCw,career_productivity,vibe_coding,high
Qcxq4iXLZbY,career_productivity,vibe_coding,high
gOPK31b5DHY,career_productivity,vibe_coding,medium
aC0SJMsCC-s,career_productivity,vibe_coding,high
IbVjxg9bHAw,education_learning,skill_learning,high
U1_nzjWUpL4,career_productivity,vibe_coding,high
3EP9IdEFIqw,career_productivity,vibe_coding,high
4DrVf07wlq8,career_productivity,vibe_coding,high
i2gdSmY1TR8,model_stan,other_model_stan,high
OSBo9qcpRfw,career_productivity,vibe_coding,high
ZgXG5hE8Na8,career_productivity,vibe_coding,high
kF2WQgk1LtY,career_productivity,vibe_coding,high
JSuS-zXMVwE,career_productivity,vibe_coding,high
UBS-4cu_BTo,career_productivity,vibe_coding,high
tBRoC7w6No8,career_productivity,vibe_coding,high
kEdtx-UTW-8,creative_tool,image_art,high
0G6O19bMeuU,career_productivity,vibe_coding,high
c2MdgoMRKJ0,general_hype,love_ai,medium
Dy3j3qZ3M_0,career_productivity,vibe_coding,high
wxNW8pZYc-4,career_productivity,vibe_coding,high
5i2Hn8OG94o,education_learning,skill_learning,high
VgtfpTGJmHQ,career_productivity,vibe_coding,high
ag-KxYS8Vuw,career_productivity,vibe_coding,high
B_ifMtlscc0,career_productivity,tool_roundup,high
CbqvZ0uVlw0,career_productivity,vibe_coding,high
GjdtKMrUtgs,career_productivity,vibe_coding,high
Xhl8gVk3yrc,career_productivity,vibe_coding,high
paLLxKHyjQQ,career_productivity,vibe_coding,high
snRJBXqA9LQ,career_productivity,vibe_coding,high
KG-o4DuabkQ,career_productivity,vibe_coding,high
x4PsiRDNGAs,career_productivity,vibe_coding,high
ENKR0_dE7Wc,career_productivity,vibe_coding,high
lHH6iEVCnEI,career_productivity,vibe_coding,high
6xBNB438erw,career_productivity,vibe_coding,high
YhNalcJGvC8,career_productivity,vibe_coding,high
cg0ZAMVh6Nw,career_productivity,vibe_coding,high
vuQ2cHuPx_A,career_productivity,vibe_coding,high
xU18PCIDQ8Y,career_productivity,vibe_coding,high
2fHPB_6ZXvM,education_learning,skill_learning,high
5wbP4RRHjXc,career_productivity,vibe_coding,high
qp1382PPVpk,career_productivity,vibe_coding,high
uDhlWNUE_iA,career_productivity,agent_automation,high
qSW2kEbVvmU,career_productivity,vibe_coding,high
GJ8tC28tFNY,career_productivity,vibe_coding,high
rnczHz-EBvo,career_productivity,vibe_coding,high
6q-sLTx4mVo,career_productivity,vibe_coding,high
nmL-jA_n5Zk,career_productivity,vibe_coding,high
URCaVsTga58,career_productivity,vibe_coding,high
ip7W-OMaz-c,career_productivity,vibe_coding,high
gA6r7iVzP6M,career_productivity,vibe_coding,high
-SkWL0MK9Ec,career_productivity,vibe_coding,high
Nvj7ADWTS20,career_productivity,vibe_coding,high
kZ-zzHVUrO4,career_productivity,vibe_coding,high
EsN3Rsgxq1s,career_productivity,vibe_coding,high
HqHrKwCOGog,career_productivity,vibe_coding,high
d7H3HzWgsAs,career_productivity,vibe_coding,high
vIX6ztULs4U,career_productivity,vibe_coding,high
RZPRivY5lVw,career_productivity,vibe_coding,high
uf0vqd9HatY,career_productivity,vibe_coding,high
YtTWNzOtkxU,career_productivity,vibe_coding,high
4XfiSnxa5ss,career_productivity,vibe_coding,high
XMSNaNPSDL8,career_productivity,vibe_coding,medium
9jgR-Ih_wGs,career_productivity,vibe_coding,high
icOeCF6qNqA,career_productivity,vibe_coding,high
J7mf-2AnHuI,career_productivity,vibe_coding,high
4vsEs599I3w,career_productivity,vibe_coding,high
8p0ktpjIrlI,career_productivity,vibe_coding,high
BmPbm_lNYqE,career_productivity,vibe_coding,high
YWwS911iLhg,career_productivity,vibe_coding,high
qQrbB-uHcFA,career_productivity,vibe_coding,high
ULirfllgQTs,career_productivity,vibe_coding,high
8TcWGk1DJVs,career_productivity,vibe_coding,high
PDBc9RMOIMU,career_productivity,vibe_coding,high
v9MLa7E7qck,career_productivity,vibe_coding,high
2d848PaAZcU,career_productivity,vibe_coding,high
8InCAFYQuxo,career_productivity,vibe_coding,high
GIW6ALaw8d0,career_productivity,vibe_coding,high
PDODOvnp5co,career_productivity,vibe_coding,high
vCXzAEQuNXU,model_stan,other_model_stan,medium
vM_cjWHpKp4,model_stan,generic_amazement,medium
thmcq9sAorA,career_productivity,vibe_coding,high
R7_0Q_kihQY,education_learning,concept_explainer,medium
-n9yzn2K_NQ,career_productivity,vibe_coding,high
_-FEgdQ_L4I,career_productivity,vibe_coding,high
IXo1mhVqMIw,career_productivity,vibe_coding,high
_q6L2ELCjZ4,career_productivity,vibe_coding,high
stRhZIrwa-w,career_productivity,vibe_coding,high
jQm42x6VpN4,career_productivity,vibe_coding,high
Vh3VHbkovFE,career_productivity,vibe_coding,high
ka67oMZaz38,career_productivity,vibe_coding,high
R3jLxZ8gULM,career_productivity,vibe_coding,high
KZqB46worOo,creative_tool,design_build,high
m8Itgd_N5qQ,career_productivity,vibe_coding,high
YhL3BHS5sGU,career_productivity,vibe_coding,high
khekVi1PK3o,career_productivity,vibe_coding,high
9N6F4mApqkU,career_productivity,vibe_coding,high
_vTZkqmGuck,general_hype,love_ai,high
RhLpV6QDBFE,career_productivity,vibe_coding,high
C8ZTHINs7YU,career_productivity,vibe_coding,high
BSTYu6My6mY,education_learning,skill_learning,high
-fAMuxSYfW4,career_productivity,vibe_coding,high
dLCnJkVTB4g,career_productivity,vibe_coding,high
WInPBmCK3l4,career_productivity,vibe_coding,high
-Nt_ORKJhcw,education_learning,skill_learning,high
74c2tAKXJ9M,career_productivity,vibe_coding,high
Be5IAxyxa6g,creative_tool,design_build,high
VN0y2cWF4-U,career_productivity,vibe_coding,high
abgI6ygcXNw,career_productivity,vibe_coding,high
pqjd8efH21s,career_productivity,vibe_coding,high
H-ok6Zx9SR8,creative_tool,design_build,high
tSAY0aHSHCM,career_productivity,vibe_coding,high
dCpfVaF60-0,career_productivity,vibe_coding,high
h2EnHeWXc80,education_learning,skill_learning,high
so_UGp_zncI,career_productivity,vibe_coding,high
7Q3J63D6JdQ,career_productivity,vibe_coding,high
vRHCPr71yTE,companion_affective,emotional_support,high
3qw0M-Sfpjg,career_productivity,vibe_coding,high
C5_NX7B2Hcc,career_productivity,tool_roundup,high
U-2jjclwFAI,career_productivity,vibe_coding,high
hFJ11pTN-GA,career_productivity,vibe_coding,high
x-2LVT9iLZQ,education_learning,concept_explainer,high
ZizwT7WmnLc,career_productivity,vibe_coding,high
EOmgC3-hznM,education_learning,skill_learning,high
FwW0KUCYHwE,career_productivity,vibe_coding,high
D9g0FWoT49s,career_productivity,vibe_coding,high
CFy3nanLk-s,career_productivity,vibe_coding,high
jbsZdt89BK4,career_productivity,vibe_coding,high
yRMCSueiMTU,career_productivity,vibe_coding,high
ZJfNv-oMB0c,career_productivity,vibe_coding,medium
dMSZ0WcK1oI,career_productivity,tool_roundup,high
AtI958ow8RQ,creative_tool,image_art,medium
wsIb_EdhcY8,career_productivity,vibe_coding,high
KW35wHNU7pY,career_productivity,vibe_coding,high
nnF5LzC1B0Y,general_hype,love_ai,high
5hyRBuW560c,career_productivity,vibe_coding,high
UVTh8af8uy4,career_productivity,vibe_coding,high
iv13qJJi2jM,career_productivity,vibe_coding,high
7o0CvLVqFGE,career_productivity,tool_roundup,high
u0L8vQz0X2g,career_productivity,vibe_coding,high
jIhJ42UG6Ok,career_productivity,vibe_coding,high
edJ2U7Vs8hE,career_productivity,vibe_coding,high
G8TLeEdcdAM,career_productivity,agent_automation,high
jAIBCO3Pb6c,creative_tool,design_build,high
jpSY4MlWX50,career_productivity,vibe_coding,high
74XS6OYvqrc,creative_tool,design_build,high
P14R8wd07-g,career_productivity,vibe_coding,high
MFJPJeRsfOY,career_productivity,vibe_coding,high
G9MPvy7RlS4,career_productivity,vibe_coding,high
7MzW6_E6Lb4,education_learning,skill_learning,high
rDkOSA2NGfg,career_productivity,vibe_coding,high
HIp8sFB2GGw,career_productivity,vibe_coding,high
LR04bU_yV5k,career_productivity,vibe_coding,high
34apune12Uk,career_productivity,vibe_coding,high
qA6zfVDuXmI,career_productivity,vibe_coding,high
epps1DxJ10E,career_productivity,vibe_coding,high
QgA55EnmUp4,education_learning,skill_learning,high
9AxpxxZm9Ro,education_learning,skill_learning,high
tQp7hgbHmEc,career_productivity,vibe_coding,high
WxiSVc7muVM,career_productivity,vibe_coding,high
AAGmJAvec9o,career_productivity,vibe_coding,high
p_ENRGIslg0,career_productivity,vibe_coding,high
iuNZTmH_-PQ,career_productivity,vibe_coding,high
Jb0Pfi49EUg,career_productivity,vibe_coding,high
aRB-DFZxtvs,career_productivity,vibe_coding,high
vXvqmy0XiWc,education_learning,concept_explainer,medium
zNgsh-2FT4g,career_productivity,vibe_coding,high
xvMBfyaT6S8,career_productivity,vibe_coding,high
6Nru5OQq9O4,career_productivity,vibe_coding,high
8dTN4PBD2rg,career_productivity,vibe_coding,high
NZIq8jEmNl0,career_productivity,vibe_coding,high
IRj1Ld-uYLo,career_productivity,vibe_coding,high
Z45JSKfaotI,career_productivity,vibe_coding,high
zKElbLUjk0I,career_productivity,vibe_coding,high
1hlDpwePKsg,career_productivity,vibe_coding,high
Wl5NJVieiBM,career_productivity,vibe_coding,high
ZtEa4hhhUR8,career_productivity,vibe_coding,high
UxLwI9huzVY,creative_tool,design_build,high
3asqpvmUgLo,synthetic_media_play,face_swap,medium
zVAmNfKdO78,career_productivity,other,high
1tVXSD7xmT4,career_productivity,vibe_coding,high
sxqq9Eql6Cc,career_productivity,vibe_coding,high
KvrTS66faFo,career_productivity,income_side_hustle,high
HZxbwq-w3Ec,career_productivity,tool_roundup,high
iVZrVeESnFQ,career_productivity,agent_automation,high
GnPktEqlZv8,career_productivity,vibe_coding,high
IGVpopnRg6s,synthetic_media_play,funny_skit,medium
4owjkxAGHTg,breakthrough_science,future_promise,high
weTWSMcVTj0,education_learning,concept_explainer,high
bpTvOw_EudU,career_productivity,agent_automation,high
E8Gp8Dkw0nE,synthetic_media_play,funny_skit,medium
6nOrhMoYpgA,career_productivity,tool_roundup,medium
0Ef7f7zNYf0,career_productivity,agent_automation,high
kL6zxufzoew,synthetic_media_play,funny_skit,medium
rwFq4-CZEq4,companion_affective,other,low
MqvDAEgWMKo,career_productivity,agent_automation,high
IBt1KSPq8f8,career_productivity,vibe_coding,medium
4gSNvW__09c,synthetic_media_play,funny_skit,medium
NivAPAVQz0k,career_productivity,income_side_hustle,medium
9FuNtfsnRNo,career_productivity,agent_automation,high
zcoQ10pQYCM,education_learning,concept_explainer,medium
JBvH1A5ZAgI,synthetic_media_play,funny_skit,low
biwOxHLWe8A,career_productivity,agent_automation,high
1LEEe5mGR0E,career_productivity,agent_automation,high
cqB61GMm9cU,creative_tool,video_gen,high
UFiXSiDA254,synthetic_media_play,funny_skit,medium
fDJ18LsTAjg,synthetic_media_play,other,low
Pm-3k9hq0sI,breakthrough_science,other,high
JmcglnvuPfA,synthetic_media_play,funny_skit,medium
31olYtqm4pU,career_productivity,agent_automation,low
gb7pESRwrvY,career_productivity,agent_automation,medium
Y4vYVhRldZA,career_productivity,agent_automation,high
ldETapkr8Hg,career_productivity,agent_automation,high
j2UfxNJqAbY,career_productivity,chatgpt_workflow,low
0OC_IMtwYTE,career_productivity,agent_automation,high
ApNaML51cw0,career_productivity,agent_automation,high
-kFk4Mj-UC8,education_learning,skill_learning,high
E4l91XKQSgw,career_productivity,agent_automation,high
40xT-wUCqMQ,companion_affective,romantic,high
Caf19id9kEQ,career_productivity,agent_automation,high
89DTERT6IvI,breakthrough_science,future_promise,high
9RvWcXVaAng,education_learning,concept_explainer,high
Hm0DZtiKUI8,career_productivity,agent_automation,high
4_wfMZ_teoo,creative_tool,image_art,high
4F1gEPD94Rk,career_productivity,agent_automation,high
GGw-GONOScc,creative_tool,music_suno,high
TV356TLaJck,career_productivity,other,low
GzuSn0hAtnI,education_learning,other,low
h6NRp_Y-FII,creative_tool,design_build,high
9QbFg4kiNpY,career_productivity,agent_automation,high
BwoYQzS66rE,career_productivity,chatgpt_workflow,high
A038sN1emxQ,synthetic_media_play,face_swap,medium
1t2kNEat4-A,career_productivity,agent_automation,high
E9YWz3N1M8I,career_productivity,agent_automation,high
sBMwTGqwbuQ,career_productivity,agent_automation,high
Dd_JtjEAb0Y,career_productivity,chatgpt_workflow,high
_-FwwIO0FqE,career_productivity,agent_automation,high
s-7PnK1OdJM,career_productivity,income_side_hustle,high
Gtw2qAQBEMc,education_learning,skill_learning,high
BImJsXlTpOI,synthetic_media_play,viral_edit,high
FbJEJAG_Fgc,career_productivity,agent_automation,high
v6pAKMfhRIM,career_productivity,other,high
5pLv2JELZfg,career_productivity,chatgpt_workflow,high
q7dLP-MKyOI,synthetic_media_play,funny_skit,medium
O68FK3VMe08,career_productivity,other,high
cfoE_8Llde0,career_productivity,vibe_coding,high
Ws5DAIlYMgQ,synthetic_media_play,funny_skit,medium
oC3F2SFaF9w,career_productivity,vibe_coding,high
GH99FbyRYLs,synthetic_media_play,funny_skit,medium
xqPRelBjJds,creative_tool,design_build,medium
fd5tF23_WQ0,creative_tool,pro_ai_identity,medium
vwWFHQbG8qY,career_productivity,agent_automation,high
iu2ck1uMqOU,career_productivity,agent_automation,high
uaoa-N0zsVQ,career_productivity,chatgpt_workflow,high
M7DgTFfFSyw,career_productivity,agent_automation,high
qYYDaYdV_EY,general_hype,love_ai,high
MjBC4jGu6j0,career_productivity,other,low
aX0kwQ6pPsQ,career_productivity,agent_automation,high
hn9z4xCVgmc,synthetic_media_play,lip_sync,high
fD8NLPU0WYU,career_productivity,vibe_coding,high
viTECDvTJ88,synthetic_media_play,funny_skit,medium
25oH4kNr9ss,creative_tool,design_build,low
aCHoqJXXNno,career_productivity,agent_automation,high
Uy0kD-8tkAQ,synthetic_media_play,funny_skit,medium
f4ZYEZO3Sq0,career_productivity,agent_automation,high
Eu49kEwAmOU,career_productivity,chatgpt_workflow,high
CPu7RCB-OCk,synthetic_media_play,animation,high
3L48KfOrIo8,career_productivity,agent_automation,high
A6Md8ugvSG0,career_productivity,agent_automation,high
KsKuceUYT74,creative_tool,video_gen,high
hKJANaXUdCE,creative_tool,music_suno,high
iwSYdl1FUHU,career_productivity,agent_automation,high
tx3uUFYEk8M,creative_tool,design_build,high
V_rT1Tfs2CU,creative_tool,music_suno,high
p64aojwR5jc,creative_tool,music_suno,high
veKaUpXYPSE,creative_tool,music_suno,high
UzRItargdgQ,career_productivity,chatgpt_workflow,high
95TCcM1hNeE,creative_tool,video_gen,high
uXbi3JqZiGA,education_learning,concept_explainer,high
pAA4jiYD_x0,career_productivity,other,medium
Pg77pvhfMKY,creative_tool,music_suno,high
zVZ2dhjhRn0,creative_tool,music_suno,medium
Kr1fmKVY3cA,companion_affective,romantic,high
WqTWDEAxGCE,creative_tool,music_suno,medium
m80Jhnys0G8,creative_tool,music_suno,high
MKQ5rfBTPnU,creative_tool,music_suno,high
A7WPRm_FFEY,creative_tool,music_suno,medium
dFOqZltXycw,creative_tool,pro_ai_identity,high
RptgojCvhQU,creative_tool,music_suno,high
pTB-bRAGZRA,creative_tool,music_suno,high
WIUNYbjypXQ,creative_tool,music_suno,medium
MiA-DsGumxQ,career_productivity,agent_automation,high
DkjY3qQ6dZU,creative_tool,music_suno,high
WRaps_hVE1c,synthetic_media_play,animation,high
BkrfR71MY3c,creative_tool,music_suno,high
uWVU-VnR5qg,companion_affective,romantic,high
Fo-RgiBa6tA,creative_tool,music_suno,high
wWiu8PeCxVI,creative_tool,music_suno,high
ena1W3_lWpc,career_productivity,agent_automation,high
zqJJuJnb-9M,creative_tool,music_suno,high
K1d-dhRk7PI,creative_tool,music_suno,high
opFNMzVP-0Y,companion_affective,emotional_support,low
KYu3VS1Sb3c,creative_tool,music_suno,high
fhCEdDbKngg,creative_tool,music_suno,high
mqv8XHYOSUg,creative_tool,music_suno,high
Jog4iXCxb-g,general_hype,love_ai,high
5-TtqHPrsLI,creative_tool,music_suno,medium
KkcGzyOvoRM,creative_tool,video_gen,high
t1CmU2nydfY,creative_tool,music_suno,medium
e-r6K7jkoXw,creative_tool,music_suno,high
oxLqyZe0VmA,career_productivity,chatgpt_workflow,medium
9Ew7Qf86Tjo,education_learning,other,high
OM80VdWqchM,creative_tool,video_gen,high
FWEBCrHo2N8,creative_tool,video_gen,high
tQsKLkpPOTc,companion_affective,romantic,high
8GPsYIMbQ6s,creative_tool,music_suno,high
qm9Y6Cq-yaI,creative_tool,music_suno,high
7vcxAEyhGWY,creative_tool,music_suno,high
wmY39fgypAU,creative_tool,image_art,high
lMrfMmRJLMA,creative_tool,music_suno,medium
BQc_fZ0vAIM,general_hype,love_ai,high
cZl37_PIMLw,creative_tool,music_suno,high
NK7SdOmVPEQ,creative_tool,music_suno,medium
ECH2hd3ATWA,creative_tool,design_build,high
O56oJQ9sVOc,creative_tool,music_suno,high
-U04CmeL5w0,creative_tool,music_suno,medium
gP5443VTZs0,creative_tool,music_suno,high
813RnpMu018,creative_tool,music_suno,high
BXGbgTon2kg,creative_tool,music_suno,high
-V1FJNQRq3g,creative_tool,music_suno,high
qaZ-u9n13gs,breakthrough_science,other,low
J0gU8TA8oW4,creative_tool,image_art,high
5lPL0exxmGs,creative_tool,music_suno,high
BWLjLdnooJk,creative_tool,music_suno,medium
OJaTiqSZIUw,creative_tool,music_suno,high
KIipFdq4WJI,creative_tool,music_suno,high
b_s1NryvflA,career_productivity,agent_automation,high
z7h_cEeurnA,creative_tool,music_suno,high
9Jw8qzcGmAM,career_productivity,income_side_hustle,high
WxQzbpB2lFY,creative_tool,music_suno,medium
68Eox84Lj2E,creative_tool,music_suno,high
EvX4Z9gah2U,synthetic_media_play,animation,high
1o1cbaTvPx4,creative_tool,music_suno,high
DWO_HiNrWxk,creative_tool,music_suno,high
6e6Nbalsnw0,creative_tool,music_suno,medium
Aw9vjV8R2qo,creative_tool,music_suno,medium
b7gQsohcGPE,creative_tool,music_suno,medium
WjmIgYYjK_k,creative_tool,pro_ai_identity,low
_czsrKA9mz0,creative_tool,music_suno,high
d2p7DITh440,synthetic_media_play,animation,high
2DqYYwbBvDg,creative_tool,music_suno,high
Gno_b8AM4EI,creative_tool,music_suno,high
9ChiLUwzRo4,synthetic_media_play,funny_skit,high
BNljlvk13ns,creative_tool,music_suno,high
PSHSqfhztF8,creative_tool,design_build,medium
uEXR1BB0qL4,companion_affective,romantic,high
uIxN3Mn9rUE,creative_tool,video_gen,medium
o3Jdxv7MaXI,creative_tool,music_suno,high
eFgR1K1xXpw,creative_tool,music_suno,high
rkeZCmELI8o,creative_tool,music_suno,high
jkEkLwMqoIA,creative_tool,music_suno,high
MNWjCRt_8Pw,creative_tool,music_suno,low
QBMQz2Ar9gI,creative_tool,image_art,medium
1J5Z1DRQi8g,creative_tool,music_suno,medium
2kgLJssAJUs,creative_tool,video_gen,medium
EOztlmp0Zn0,creative_tool,music_suno,high
PG8vu0i5juY,education_learning,concept_explainer,high
JeGQVI2nzns,synthetic_media_play,animation,high
9MyONfgkEoE,companion_affective,romantic,high
HLff_-2MLRI,creative_tool,music_suno,high
6jPW85AUY54,creative_tool,music_suno,high
0YaJ807dGPA,creative_tool,music_suno,high
3jGcbDcdPCk,creative_tool,music_suno,high
O5-VdYYJgLc,creative_tool,music_suno,high
XOWnoCVuxfQ,creative_tool,music_suno,high
RrNeMEeZjAo,creative_tool,other,low
cbKuO4Y2eHk,creative_tool,music_suno,high
FtEXuTS6m94,creative_tool,music_suno,high
kN6dtpMUoC0,companion_affective,other,high
dJQE2V_XBbQ,creative_tool,music_suno,high
Xidxo4aR3iI,creative_tool,image_art,high
-zl1UCh_mFQ,creative_tool,music_suno,high
BK3x5gkySPg,creative_tool,music_suno,high
-AjpCru_lVE,companion_affective,romantic,high
TNV1pVX8MKA,creative_tool,video_gen,high
cdltygw5ZwA,creative_tool,music_suno,high
pk7S_oMvx84,creative_tool,music_suno,medium
XJP8dfShz6U,companion_affective,other,low
-KoCa4ezdN4,companion_affective,romantic,high
6FPLXbN16B4,creative_tool,music_suno,high
aQJSTHj46w4,synthetic_media_play,animation,high
8HEfIJlcFbs,creative_tool,other,high
Rym4FYr7K2g,creative_tool,music_suno,high
5RATzxdU-2w,synthetic_media_play,funny_skit,medium
twCSV-eH_YA,creative_tool,video_gen,high
7SSxCiHVOps,career_productivity,tool_roundup,high
eZGQv3pA3IE,creative_tool,music_suno,high
a9mwF9I49Ag,creative_tool,music_suno,high
fxCdm96rcvI,creative_tool,music_suno,high
roe6aDOxnCY,creative_tool,music_suno,high
R4gUfaCQytw,creative_tool,music_suno,medium
KZQJfzX1Uaw,creative_tool,music_suno,medium
oDv5F3-hpLg,creative_tool,music_suno,high
BNL5k84CIAg,career_productivity,vibe_coding,high
IH-u_ewMaxc,creative_tool,music_suno,high
SAnFOwc5XE4,companion_affective,romantic,high
SmaXp9AIH5I,creative_tool,music_suno,high
Yt3EK2lY8RI,companion_affective,other,high
Wd5gpwNM0Tc,creative_tool,image_art,medium
t_bY-_KeKAE,creative_tool,image_art,high
KHZYvLahths,synthetic_media_play,other,low
2G-L_hg9j7o,creative_tool,video_gen,high
h00cbPAJdCc,creative_tool,music_suno,high
Th0i_yd4giE,creative_tool,music_suno,high
xsyIpuriUPQ,creative_tool,music_suno,medium
WiYvEkJ570E,creative_tool,music_suno,high
xtrDmILIhaI,companion_affective,romantic,high
E4-eS4miGcE,creative_tool,video_gen,high
6OgXjUixI5M,creative_tool,music_suno,high
WWS086AY1Os,companion_affective,romantic,high
BbooatdGOG4,creative_tool,design_build,high
fkFWaAMeDm4,creative_tool,music_suno,high
dvDUKI7R1UI,creative_tool,music_suno,high
kPV9IauiMl8,creative_tool,video_gen,high
5N_bRDsFwxA,creative_tool,music_suno,high
-gmMLtYpo_s,creative_tool,music_suno,medium
clzRVqU1l8c,creative_tool,music_suno,high
7QJrxglMqEk,creative_tool,music_suno,high
Bt2f2QIzh3g,career_productivity,agent_automation,high
fLZbl7FWD-s,creative_tool,image_art,high
9oXaQX7Nxxg,creative_tool,music_suno,medium
vp-IOhAxvNI,creative_tool,video_gen,high
4oQ2YgpZqY0,creative_tool,design_build,high
40usUKnkyvg,creative_tool,music_suno,high
xokddv4QxOQ,creative_tool,music_suno,high
UJ5VTTZREyA,creative_tool,design_build,high
mVCJx0-hbrY,creative_tool,music_suno,high
vv406MoKBTg,creative_tool,image_art,high
X81hj-Fk5zY,creative_tool,music_suno,medium
gqAK5UUx4Ho,creative_tool,image_art,high
0Y9bZWYhH_E,creative_tool,image_art,high
hMTvjfUhois,creative_tool,video_gen,medium
fjyFfrY5UMg,creative_tool,image_art,high
MgREmxE7YtU,creative_tool,image_art,high
f9of6dJOJuY,creative_tool,image_art,high
