post_id,theme,subtopic,confidence
7630966695607209247,deepfake,scam_fraud,medium
7603193248038915336,art,noai_activism,medium
7630735954864655636,education,learning_harm,high
7621632477378989326,art,noai_activism,high
7612683689679441174,art,noai_activism,high
7563619312804646175,art,consent_training,high
7481571136577211653,art,music_voice_theft,high
7211163973956291883,art,consent_training,medium
7632710496826789151,deepfake,misinfo_general,high
7618565630429547798,regulation,pro_regulation,high
7509467150399048965,art,music_voice_theft,medium
7572735625632189751,general_neg,product_degradation,high
7621748408591699221,general_neg,ai_slop,high
7489950247125355818,environment,electricity_grid,high
7526872430988528918,deepfake,scam_fraud,medium
7631694644031606029,jobs,all_jobs_panic,high
7584174919420841247,general_neg,ai_slop,high
7586819045576428820,general_neg,hate_quit,medium
7518401505100156182,deepfake,scam_fraud,high
7631761727553555725,art,noai_activism,medium
7525318477385633037,art,consent_training,high
7630138699992337672,art,noai_activism,high
7621547672964484368,art,music_voice_theft,high
7517323116037541138,education,learning_harm,high
7504334395369704735,education,learning_harm,high
7593423120279637266,art,noai_activism,high
7600458443664870659,art,style_mimicry,high
7616866496140053782,surveillance,data_privacy,high
7540135159564176695,jobs,personal_loss,high
7630168819415256342,deepfake,misinfo_general,high
7594952884089933077,deepfake,scam_fraud,high
7537219382800321799,art,consent_training,high
7628212199219023117,regulation,pro_regulation,high
7562579558764154114,environment,water_usage,high
7616853303133031711,art,consent_training,high
7559755487936367903,art,consent_training,high
7536365268528860430,art,noai_activism,high
7620850955050962208,art,noai_activism,high
7599935845172350229,art,noai_activism,high
7622785299369889047,deepfake,scam_fraud,high
7632177524050627853,art,noai_activism,high
7631395218339663124,jobs,layoffs_news,high
7630883565902810398,art,noai_activism,high
7619515639794879757,art,noai_activism,high
7627961995987291414,environment,data_centers,high
7498693354155199766,art,style_mimicry,high
7618454021136846111,art,noai_activism,high
7624887907303623958,art,noai_activism,high
7542177997437127967,environment,electricity_grid,high
7611302321972153622,art,noai_activism,high
7589815861108542734,general_neg,hate_quit,medium
7592387767233989909,art,consent_training,high
7623760127262838037,general_neg,hate_quit,high
7610826808367271182,environment,water_usage,high
7614559402858728726,art,noai_activism,high
7574858910868262157,environment,electricity_grid,high
7632306108694056223,general_neg,hate_quit,high
7614693050358582541,jobs,all_jobs_panic,high
7632423068496825622,general_neg,hate_quit,medium
7489170510409010455,art,noai_activism,high
7623468252789853453,deepfake,misinfo_general,high
7519488196883893522,environment,water_usage,high
7567817838510099767,environment,data_centers,high
7629385472573279510,deepfake,scam_fraud,high
7493069112894246152,deepfake,nonconsensual_imagery,high
7592048039234243871,jobs,service_blue_collar,high
7480254359931079978,environment,water_usage,high
7529243577843551502,art,noai_activism,high
7630826609087368470,art,noai_activism,high
7632650098756914450,xrisk,loss_of_control,high
7627881073589898527,art,noai_activism,medium
7630554525023227150,deepfake,scam_fraud,high
7559046877224635661,deepfake,scam_fraud,high
7608171208877690133,environment,water_usage,medium
7631648299103096077,art,noai_activism,high
7545885592870046989,art,creative_job_loss,high
7522374389040499998,jobs,service_blue_collar,high
7627062282245262614,environment,general_resource,high
7547416210757979422,art,consent_training,high
7631208283256147222,deepfake,nonconsensual_imagery,high
7496851231659347222,art,noai_activism,high
7623513264340716813,environment,carbon_climate,high
7618991120978021663,general_neg,antiai_identity,high
7617052641025101077,environment,carbon_climate,high
7628044490934111508,jobs,other,high
7627785110074559764,art,noai_activism,high
7619413278766222605,environment,electricity_grid,medium
7489785899278945543,education,student_cheating,high
7541502211616935223,deepfake,misinfo_general,high
7627354470225071373,art,creative_job_loss,high
7617904853087669524,art,music_voice_theft,high
7591036761417977109,art,style_mimicry,medium
7579244297657060639,deepfake,scam_fraud,high
7629879114219949325,art,noai_activism,high
7618303671071231254,surveillance,state_corporate,high
7535899842749533462,xrisk,loss_of_control,high
7448396742875352366,art,consent_training,high
7570864506625068343,environment,electricity_grid,high
7630882740883279117,environment,data_centers,high
7632710230060715296,xrisk,loss_of_control,medium
7615282597572349192,jobs,all_jobs_panic,high
7615264398059359496,general_neg,hate_quit,medium
7626117626514689300,deepfake,misinfo_general,high
7625992297179647239,deepfake,misinfo_general,high
7620927900954430751,art,noai_activism,medium
7631162557516025101,art,other,high
7606347334221319446,art,noai_activism,high
7562205722629508366,general_neg,product_degradation,high
7519576094412918048,environment,carbon_climate,high
7587965629223669014,general_neg,antiai_identity,high
7632079078127865109,education,learning_harm,high
7578935278937689399,art,noai_activism,high
7467217540482125087,deepfake,misinfo_general,high
7601653396352814366,art,style_mimicry,medium
7558638238433398071,deepfake,political_election,high
7625673182560668959,surveillance,facial_recognition,high
7409687548206910736,deepfake,nonconsensual_imagery,high
7621562111361060117,general_neg,bubble_skepticism,high
7610977678153338142,art,noai_activism,high
7630290893546720526,regulation,econ_bubble,high
7602010396928576790,art,noai_activism,high
7628622323641257238,general_neg,ai_slop,high
7513304196356017430,general_neg,product_degradation,high
7530372799232363789,jobs,service_blue_collar,high
7631649757743566094,art,creative_job_loss,high
7559330902988295446,deepfake,misinfo_general,high
7276530130875436321,deepfake,nonconsensual_imagery,high
7603920230573804813,jobs,white_collar_tech,high
6911745304274455810,deepfake,misinfo_general,high
7566721671667748109,deepfake,political_election,high
7615968455606586627,art,noai_activism,high
7619893414024203550,art,noai_activism,high
7584928618384575751,art,style_mimicry,medium
7528438997702413598,general_neg,antiai_identity,medium
7620979511517072660,general_neg,bubble_skepticism,high
7629845699215019277,deepfake,scam_fraud,high
7632627104013618439,jobs,all_jobs_panic,high
7532121340711570718,jobs,layoffs_news,medium
7489272857004985646,art,consent_training,high
7632198229102267679,art,noai_activism,high
7611383788857347342,surveillance,state_corporate,high
7629789659622690070,art,noai_activism,high
7555807424024775968,art,noai_activism,high
7516876915563711752,deepfake,misinfo_general,high
7489464360117570822,environment,general_resource,high
7475323528062061846,deepfake,scam_fraud,high
7567700043289873695,environment,electricity_grid,high
7632367986245930262,environment,water_usage,high
7206402972589231403,deepfake,misinfo_general,high
7533431906440940830,general_neg,product_degradation,high
7422753550083607851,art,noai_activism,high
7628770335915003166,art,style_mimicry,high
7458920071147048238,general_neg,hate_quit,medium
7568928642026261773,art,creative_job_loss,high
7402045203189730593,deepfake,misinfo_general,medium
7607831670758165780,environment,carbon_climate,high
7631589447980584214,general_neg,hate_quit,high
7611003642287639821,art,music_voice_theft,high
7631781506750352660,regulation,econ_bubble,high
7597171376528657686,general_neg,antiai_identity,high
7413278004899515691,art,style_mimicry,high
7621473386220293398,regulation,corporate_critique,high
7551532823790751006,art,noai_activism,high
7531791427466972421,art,noai_activism,high
7533322914465107214,general_neg,hate_quit,high
7632319934726475040,regulation,pro_regulation,high
7607152837964877070,art,noai_activism,high
7630932933007658260,deepfake,scam_fraud,high
7399728573948415238,deepfake,misinfo_general,high
7538135602269539597,art,noai_activism,high
7621158720059280648,general_neg,ai_slop,high
7600186391019932959,education,learning_harm,medium
7535328135160548621,art,noai_activism,high
7531918759196396830,art,noai_activism,high
7566134424413211925,art,consent_training,high
7559537736869235981,environment,other,high
7579584761631444238,art,consent_training,high
7608833337620253973,general_neg,ai_slop,high
7631031455094787348,deepfake,misinfo_general,medium
7631831553768836365,environment,data_centers,high
7624257123324529950,xrisk,personal_dread,high
7435745196278598915,general_neg,ai_slop,high
7575703442367188246,jobs,other,high
7613427036987673888,art,music_voice_theft,high
7594511487721344278,art,noai_activism,high
7566700513970949390,regulation,pro_regulation,high
7592695903006264598,deepfake,nonconsensual_imagery,high
7627576698082528533,deepfake,misinfo_general,high
7531208555890855198,art,noai_activism,high
7551534925418204438,general_neg,hate_quit,high
7626787112313965857,surveillance,data_privacy,high
7594571036746632469,environment,water_usage,high
7551126302066101535,art,noai_activism,high
7563885259767467278,art,noai_activism,high
7601448107049569569,general_neg,product_degradation,high
7632793849391369494,art,noai_activism,high
7533246483861163278,art,noai_activism,medium
7547111097896013070,xrisk,extinction_doom,medium
7625824705656016148,deepfake,scam_fraud,high
7615569474007174408,deepfake,misinfo_general,medium
7619447617981910294,art,noai_activism,high
7577979705287068958,art,music_voice_theft,high
7517349902884637966,art,consent_training,high
7627090762534030606,deepfake,misinfo_general,high
7228678599589612827,xrisk,personal_dread,high
7559303476698762551,art,consent_training,high
7561790030327401750,education,student_cheating,high
7615742416624045325,art,music_voice_theft,high
7573207726566755639,art,music_voice_theft,high
7621929792836799757,deepfake,misinfo_general,high
7474349444801072390,environment,water_usage,high
7631991429350427918,general_neg,bubble_skepticism,high
7621494185522187553,deepfake,misinfo_general,high
7530036497223879967,art,noai_activism,high
7542648465839656215,art,creative_job_loss,high
7564159612727954710,jobs,all_jobs_panic,medium
7631973236124814614,general_neg,hate_quit,medium
7630559461274438934,art,consent_training,high
7594079281614015751,deepfake,scam_fraud,high
7622440923883982110,art,noai_activism,high
7632091198953426207,art,noai_activism,high
7601577081750768918,art,noai_activism,high
7506510089252113686,art,noai_activism,high
7632769925081206048,deepfake,misinfo_general,high
7263107482401262853,deepfake,celebrity_impersonation,high
7613200714847898901,surveillance,tracking_spying,high
7632085304509222175,general_neg,antiai_identity,medium
7570208771629239573,general_neg,ai_slop,high
7560055678820257055,environment,carbon_climate,medium
7494286587614776606,art,noai_activism,high
7504760290022624558,deepfake,nonconsensual_imagery,high
7556883492190031135,general_neg,ai_slop,high
7631283625819933983,environment,water_usage,high
7438606870933212448,art,noai_activism,high
7610480523433037074,surveillance,facial_recognition,high
7631635095874571534,general_neg,antiai_identity,high
7458075422392093994,art,consent_training,medium
7616027553349766414,general_neg,product_degradation,high
7560459757098749192,general_neg,hate_quit,high
7618647577533123863,art,music_voice_theft,high
7594459329072287007,jobs,white_collar_tech,medium
7612960653753552150,general_neg,antiai_identity,medium
7625121531969965332,jobs,personal_loss,high
7624741932517920013,art,style_mimicry,high
7624894880497667350,art,noai_activism,high
7632110947796143390,environment,data_centers,high
7605308299998694686,surveillance,state_corporate,medium
7632099782781160735,surveillance,data_privacy,high
7628130167600270610,deepfake,scam_fraud,high
7623169602234764564,deepfake,misinfo_general,high
7559480314444172558,regulation,pro_regulation,high
7532630726559190278,deepfake,nonconsensual_imagery,high
7598062814523084062,regulation,econ_bubble,high
7499559911701974314,deepfake,misinfo_general,high
7632559185225420045,jobs,all_jobs_panic,high
7466518235903741230,deepfake,nonconsensual_imagery,high
7566067267771911437,surveillance,facial_recognition,high
7621846542596590870,deepfake,scam_fraud,high
7604155400409058573,environment,water_usage,high
7630845446935629076,art,noai_activism,high
7549813504384044319,art,noai_activism,high
7600115964214103326,jobs,service_blue_collar,medium
7632830942536551694,jobs,all_jobs_panic,medium
7347631883393551649,art,noai_activism,high
7631439220690750751,deepfake,misinfo_general,medium
7563422911621647636,environment,water_usage,high
7528125980704050454,environment,water_usage,high
7631296264314850574,art,noai_activism,high
7619737557189922078,art,noai_activism,high
7535846688121031949,jobs,service_blue_collar,high
7614205019105152286,jobs,service_blue_collar,high
7566363392038948118,jobs,other,high
7559730160468069654,deepfake,scam_fraud,high
7626604381747694866,deepfake,scam_fraud,high
7487762814430367007,general_neg,product_degradation,high
7628803740425866526,art,noai_activism,high
7527151988287524151,jobs,personal_loss,high
7632306931645811998,surveillance,data_privacy,high
7632422949407984927,art,noai_activism,high
7604878229165313294,art,noai_activism,high
7595101340360002833,environment,carbon_climate,medium
7467699634366876933,deepfake,nonconsensual_imagery,high
7625041618319543574,art,noai_activism,high
7523193163880729878,art,noai_activism,high
7526946029820824862,art,style_mimicry,medium
7632042254265257237,jobs,all_jobs_panic,high
7614941854508862742,xrisk,personal_dread,high
7487125053528739094,art,noai_activism,high
7605832734241606943,art,noai_activism,high
7568193359051885846,surveillance,data_privacy,high
7566425107887951117,surveillance,tracking_spying,high
7614087929450925314,surveillance,state_corporate,high
7505610014325837086,art,noai_activism,high
7532923056675654943,environment,water_usage,high
7533514657714146591,general_neg,hate_quit,high
7622136374946303240,environment,carbon_climate,medium
7632410289031466253,art,noai_activism,high
7627253136691875103,art,noai_activism,medium
7174858259592006954,deepfake,misinfo_general,high
7581261478594874637,art,noai_activism,high
7536435978773269815,jobs,service_blue_collar,high
7631339022056557838,jobs,service_blue_collar,medium
7571200962912718094,general_neg,antiai_identity,medium
7632862561741950221,art,creative_job_loss,high
7591123627785915681,general_neg,bubble_skepticism,high
7630882993933946130,surveillance,facial_recognition,high
7597983985880321300,art,noai_activism,high
7581081701414112532,environment,data_centers,high
7493723182025723167,jobs,all_jobs_panic,high
7533410265786862878,art,noai_activism,high
7533344751786102038,art,noai_activism,high
7527070122398256401,xrisk,agi_superintelligence,high
7630905405073394964,art,noai_activism,high
7534022118225333559,regulation,pro_regulation,high
7622492383351000334,art,noai_activism,high
7590415771218627870,environment,water_usage,high
7601965399156034846,art,noai_activism,high
7589689235171511607,regulation,pro_regulation,high
7606357483858267414,xrisk,personal_dread,high
7602736019527453983,art,noai_activism,high
7519927007514299662,art,creative_job_loss,high
7527367176802684182,deepfake,nonconsensual_imagery,high
7530471330601307422,xrisk,agi_superintelligence,high
7630144722316692767,general_neg,hate_quit,high
7594143209949777174,general_neg,antiai_identity,medium
7611770294918810911,regulation,corporate_critique,medium
7567189717037354271,general_neg,ai_slop,high
7623518204484144414,environment,data_centers,high
7493846958759562542,art,noai_activism,high
7557470877646884104,art,noai_activism,high
7620687123821202695,deepfake,misinfo_general,high
7629795853481364767,deepfake,scam_fraud,high
7616400227154627862,surveillance,state_corporate,high
7557480359642811679,surveillance,facial_recognition,high
7498884460708924694,art,noai_activism,medium
7616909836525063431,environment,water_usage,high
